TITLE,ITEM_NUM,BIDDER,PRICE
OFFICE FURNITURE,3,KIMBALL OFFICE INC DBA KIMBALL,11252500
OFFICE FURNITURE,3,NIGHTINGALE CORP,11087500
OFFICE FURNITURE,3,STEELCASE INC,4640688.75
OFFICE FURNITURE,3,EXEMPLIS LLC,866870
OFFICE FURNITURE,3,FM OFFICE EXPRESS INC,896070
OFFICE FURNITURE,3,GLOBAL INDUSTRIES INC,2140.16
OFFICE FURNITURE,3,HAWORTH INC,743255
OFFICE FURNITURE,3,HERMAN MILLER INC,943350
OFFICE FURNITURE,3,KIMBALL OFFICE INC DBA KIMBALL,2620500
OFFICE FURNITURE,3,NIGHTINGALE CORP,2431250
OFFICE FURNITURE,3,STEELCASE INC,1052622.5
OFFICE FURNITURE,3,EXEMPLIS LLC,105000
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",1,BLACK WIDOW TERMITE & PEST CON,207.48
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",1,ROYAL EXTERMINATING CO. INC,929782.02
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",1,SURE SHOT TERMITE & PEST CONTR,901382.5
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",1,VERRAZANO EXTERMINATING CORP,5620430
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",13,ROYAL EXTERMINATING CO. INC,1315518.8
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",13,VERRAZANO EXTERMINATING CORP,5629430
"TRUCK, 1000 GPM SQUAD PUMPER - FDNY",1,"SEAGRAVE FIRE APPARATUS, LLC",939852
"TRUCK, 1000 GPM SQUAD PUMPER - FDNY",1,"SEAGRAVE FIRE APPARATUS, LLC",704889
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",6,ROYAL EXTERMINATING CO. INC,1226453.1
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",8,ROYAL EXTERMINATING CO. INC,961941.77
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",15,FLASH EXTERMINATING INC,2916
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",15,ROYAL EXTERMINATING CO. INC,961968.34
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",19,FLASH EXTERMINATING INC,360000
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",20,ROYAL EXTERMINATING CO. INC,1295753.53
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",21,FLASH EXTERMINATING INC,315000
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",22,FLASH EXTERMINATING INC,3348000
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",22,ROYAL EXTERMINATING CO. INC,984625.21
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",27,ROYAL EXTERMINATING CO. INC,1379333.93
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",29,ROYAL EXTERMINATING CO. INC,969652.14
"TRUCK, 1000 GPM SQUAD PUMPER - FDNY",5,"SEAGRAVE FIRE APPARATUS, LLC",14795
"TRUCK, 1000 GPM SQUAD PUMPER - FDNY",6,"SEAGRAVE FIRE APPARATUS, LLC",548
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",34,ROYAL EXTERMINATING CO. INC,1306949.98
"INTEGRATED PEST MANAGEMENT & RELATED SRVC,CITYWIDE",35,ROYAL EXTERMINATING CO. INC,45850
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,1,AVENUES INTERNATIONAL INC.,27421.39
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,1,LIMITED ENTERPRISE INC.,29297.92
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,2,"ATLAS COPCO COMPRESSORS, LLC",410.5
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,2,AVENUES INTERNATIONAL INC.,556.18
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,2,LIMITED ENTERPRISE INC.,565.5
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,4,AVENUES INTERNATIONAL INC.,112.38
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,4,LIMITED ENTERPRISE INC.,117.69
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,5,AVENUES INTERNATIONAL INC.,67.02
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,6,AVENUES INTERNATIONAL INC.,62.47
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,6,LIMITED ENTERPRISE INC.,46.38
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,7,AVENUES INTERNATIONAL INC.,74.83
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,8,AVENUES INTERNATIONAL INC.,72.97
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,8,LIMITED ENTERPRISE INC.,61.4
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,9,AVENUES INTERNATIONAL INC.,162.01
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,9,LIMITED ENTERPRISE INC.,188.6
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,10,"ATLAS COPCO COMPRESSORS, LLC",19171
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,10,AVENUES INTERNATIONAL INC.,23219.24
AIR COMPRESS SYSTEMS / BRAND SPECIFIC - DEP,10,LIMITED ENTERPRISE INC.,24271.36
"TRUCK, 3000 GALLON GASOLINE FUEL TANK - DSNY",1,GABRIELLI TRUCK SALES LTD,333824
"TRUCK, 3000 GALLON GASOLINE FUEL TANK - DSNY",1,GABRIELLI TRUCK SALES LTD,66764.8
"TRUCK, 4400 GALLON DIESEL FUEL TANK - DSNY",1,GABRIELLI TRUCK SALES LTD,349824
"TRUCK, 4400 GALLON DIESEL FUEL TANK - DSNY",1,GABRIELLI TRUCK SALES LTD,69964.8
"TRUCK, 4400 GALLON DIESEL FUEL TANK - DSNY",19,GABRIELLI TRUCK SALES LTD,19800
"TRUCK, 4400 GALLON DIESEL FUEL TANK - DSNY",20,GABRIELLI TRUCK SALES LTD,824
"TRUCK, 4400 GALLON DIESEL FUEL TANK - DSNY",21,GABRIELLI TRUCK SALES LTD,7645
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",1,DIEHL & SONS INC,101522
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",10,DIEHL & SONS INC,6088
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",11,DIEHL & SONS INC,1032
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",14,DIEHL & SONS INC,39517
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",15,DIEHL & SONS INC,6753
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",16,DIEHL & SONS INC,726
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",2,DIEHL & SONS INC,7990
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",21,DIEHL & SONS INC,7856
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",22,DIEHL & SONS INC,7931
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",23,DIEHL & SONS INC,7943
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",24,DIEHL & SONS INC,39271
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",25,DIEHL & SONS INC,23308
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",26,DIEHL & SONS INC,1034
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",27,DIEHL & SONS INC,1038
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",29,DIEHL & SONS INC,1070
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",3,GABRIELLI TRUCK SALES LTD,1636
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",30,DIEHL & SONS INC,4834
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",4,DIEHL & SONS INC,36684
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",5,DIEHL & SONS INC,6183
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",6,DIEHL & SONS INC,784
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",8,DIEHL & SONS INC,555
"TRUCK,(33,000 GVW) DUMP W/VARIOUS BODIES RE-AD",9,DIEHL & SONS INC,37523
"GRP EUCLID HD BRAKES, PARTS & ACCESSORIES",1,GABRIELLI TRUCK SALES LTD,297500
"BUS, 40 PASSENGER TOURING - DSNY (RE-AD)",1,MOTOR COACH INDUSTRIES INC,499990
DRY SUITS AND SCUBA EQUIPMENT-FDNY,1,AMERICAN DIVING SUPPLY,1248
DRY SUITS AND SCUBA EQUIPMENT-FDNY,1,HOUSE OF SCUBA,1660
DRY SUITS AND SCUBA EQUIPMENT-FDNY,1,SCUBA NEW YORK INC,1669.5
DRY SUITS AND SCUBA EQUIPMENT-FDNY,10,AMERICAN DIVING SUPPLY,27.04
DRY SUITS AND SCUBA EQUIPMENT-FDNY,15,AMERICAN DIVING SUPPLY,116.2
DRY SUITS AND SCUBA EQUIPMENT-FDNY,15,SCUBA NEW YORK INC,186.3
DRY SUITS AND SCUBA EQUIPMENT-FDNY,16,HOUSE OF SCUBA,118.75
DRY SUITS AND SCUBA EQUIPMENT-FDNY,17,HOUSE OF SCUBA,171.25
DRY SUITS AND SCUBA EQUIPMENT-FDNY,19,AMERICAN DIVING SUPPLY,117.93
DRY SUITS AND SCUBA EQUIPMENT-FDNY,19,SCUBA NEW YORK INC,75.33
DRY SUITS AND SCUBA EQUIPMENT-FDNY,2,HOUSE OF SCUBA,1057.1
DRY SUITS AND SCUBA EQUIPMENT-FDNY,2,SCUBA NEW YORK INC,997.9
DRY SUITS AND SCUBA EQUIPMENT-FDNY,20,HOUSE OF SCUBA,62.44
DRY SUITS AND SCUBA EQUIPMENT-FDNY,21,AMERICAN DIVING SUPPLY,275.54
DRY SUITS AND SCUBA EQUIPMENT-FDNY,21,HOUSE OF SCUBA,278.75
DRY SUITS AND SCUBA EQUIPMENT-FDNY,21,SCUBA NEW YORK INC,263.14
DRY SUITS AND SCUBA EQUIPMENT-FDNY,22,AMERICAN DIVING SUPPLY,49.95
DRY SUITS AND SCUBA EQUIPMENT-FDNY,24,AMERICAN DIVING SUPPLY,51.9
DRY SUITS AND SCUBA EQUIPMENT-FDNY,25,AMERICAN DIVING SUPPLY,34.05
DRY SUITS AND SCUBA EQUIPMENT-FDNY,26,AMERICAN DIVING SUPPLY,79.96
DRY SUITS AND SCUBA EQUIPMENT-FDNY,26,HOUSE OF SCUBA,57.88
DRY SUITS AND SCUBA EQUIPMENT-FDNY,26,SCUBA NEW YORK INC,54.64
DRY SUITS AND SCUBA EQUIPMENT-FDNY,27,SCUBA NEW YORK INC,39.29
DRY SUITS AND SCUBA EQUIPMENT-FDNY,28,SCUBA NEW YORK INC,93.34
DRY SUITS AND SCUBA EQUIPMENT-FDNY,3,HOUSE OF SCUBA,68.94
DRY SUITS AND SCUBA EQUIPMENT-FDNY,3,SCUBA NEW YORK INC,97.35
DRY SUITS AND SCUBA EQUIPMENT-FDNY,33,AMERICAN DIVING SUPPLY,83.7
DRY SUITS AND SCUBA EQUIPMENT-FDNY,34,HOUSE OF SCUBA,221.61
DRY SUITS AND SCUBA EQUIPMENT-FDNY,34,SCUBA NEW YORK INC,195.72
DRY SUITS AND SCUBA EQUIPMENT-FDNY,36,AMERICAN DIVING SUPPLY,279.3
DRY SUITS AND SCUBA EQUIPMENT-FDNY,37,AMERICAN DIVING SUPPLY,1822.5
DRY SUITS AND SCUBA EQUIPMENT-FDNY,37,SCUBA NEW YORK INC,1283
GPS TRACKING DEVICES,1,EMPIRE ELECTRONICS INC,92.35
GPS TRACKING DEVICES,1,NIKA INDUSTRIES LLC,89.51
GPS TRACKING DEVICES,2,EMPIRE ELECTRONICS INC,108.15
GPS TRACKING DEVICES,2,NIKA INDUSTRIES LLC,104.81
"VESSEL, HARBOR SURVEY - DEP (RE-AD)",1,ALUMA MARINE LLC,3322477
"VESSEL, HARBOR SURVEY - DEP (RE-AD)",1,BLOUNT BOATS INC,5995000
"VESSEL, HARBOR SURVEY - DEP (RE-AD)",1,DUCLOS CORPORATION,4076000
"VESSEL, HARBOR SURVEY - DEP (RE-AD)",1,YANK MARINE INC,5571500
REPLACEMENT PLUMBING FIXTURES,1,APPLE SPECIALTIES INC,272.47
REPLACEMENT PLUMBING FIXTURES,1,DJ PLUMBING SUPPLY CO INC,253.72
REPLACEMENT PLUMBING FIXTURES,1,EPAUL DYNAMICS INC,355.85
REPLACEMENT PLUMBING FIXTURES,1,FERGUSON ENTERPRISES,293.07
REPLACEMENT PLUMBING FIXTURES,1,NY PLUMBING WHOLESALE & SUPPLY,318.99
REPLACEMENT PLUMBING FIXTURES,1,RIM PLUMBING & HEATING SUPPLY,308.5
REPLACEMENT PLUMBING FIXTURES,2,DJ PLUMBING SUPPLY CO INC,12.71
REPLACEMENT PLUMBING FIXTURES,2,FERGUSON ENTERPRISES,12.94
REPLACEMENT PLUMBING FIXTURES,2,NY PLUMBING WHOLESALE & SUPPLY,13.41
REPLACEMENT PLUMBING FIXTURES,3,DJ PLUMBING SUPPLY CO INC,67.1
REPLACEMENT PLUMBING FIXTURES,3,FERGUSON ENTERPRISES,70.59
REPLACEMENT PLUMBING FIXTURES,3,NY PLUMBING WHOLESALE & SUPPLY,73.17
REPLACEMENT PLUMBING FIXTURES,3,RIM PLUMBING & HEATING SUPPLY,149.54
REPLACEMENT PLUMBING FIXTURES,4,EPAUL DYNAMICS INC,90.2
REPLACEMENT PLUMBING FIXTURES,4,RIM PLUMBING & HEATING SUPPLY,142.17
"PAPER, MULTI-SPACE METER RECEIPT",2,AMTEC SALES INC DBA PRINT MEDI,26.95
"SUBSTATION, TRAILER MOUNTED, FURNISHED - DEP",1,MYERS CONTROLLED POWER LLC,653466
"SUBSTATION, TRAILER MOUNTED, FURNISHED - DEP",1,POWER EDGE,710000
"LAB SUPPLIES, CONSUMABLES, REAGENTS & EQUIPMENT",1,CEN-MED ENTERPRISES INC,205109
"LAB SUPPLIES, CONSUMABLES, REAGENTS & EQUIPMENT",1,KRACKELER SCIENTIFIC INC,164178.84
"LAB SUPPLIES, CONSUMABLES, REAGENTS & EQUIPMENT",1,TAVA PRODUCTS LLC,231773.76
HARNESS AND LIFE SAVING BELT (BRAND SPECIFIC),1,DIAMOND POWER CONSULTANT GROUP,357
HARNESS AND LIFE SAVING BELT (BRAND SPECIFIC),1,HI-TECH FIRE & SAFETY INC,254.96
HARNESS AND LIFE SAVING BELT (BRAND SPECIFIC),2,HI-TECH FIRE & SAFETY INC,207.26
FIBER REINFORCED SIGN PANELS,1,JAMAICA HARDWARE & PAINTS INC,94.18
FIBER REINFORCED SIGN PANELS,1,MARISA INDUSTRIES INC,39.37
FIBER REINFORCED SIGN PANELS,10,JAMAICA HARDWARE & PAINTS INC,48.08
FIBER REINFORCED SIGN PANELS,11,ALLMAC SIGNS,195.2
FIBER REINFORCED SIGN PANELS,11,BIG APPLE SIGN CORP,119.6
FIBER REINFORCED SIGN PANELS,11,JAMAICA HARDWARE & PAINTS INC,282.55
FIBER REINFORCED SIGN PANELS,11,MARISA INDUSTRIES INC,135.04
FIBER REINFORCED SIGN PANELS,13,BIG APPLE SIGN CORP,52.28
FIBER REINFORCED SIGN PANELS,13,MARISA INDUSTRIES INC,70.35
DRY SUITS AND SCUBA EQUIPMENT-FDNY,6,HOUSE OF SCUBA,39.38
DRY SUITS AND SCUBA EQUIPMENT-FDNY,6,SCUBA NEW YORK INC,41.01
DRY SUITS AND SCUBA EQUIPMENT-FDNY,8,AMERICAN DIVING SUPPLY,94.5
DRY SUITS AND SCUBA EQUIPMENT-FDNY,8,HOUSE OF SCUBA,87.5
DRY SUITS AND SCUBA EQUIPMENT-FDNY,8,SCUBA NEW YORK INC,82.6
DRY SUITS AND SCUBA EQUIPMENT-FDNY,9,HOUSE OF SCUBA,33.29
MOBILE COMMAND CENTER-DSNY,1,LDV INC,443945
MOBILE COMMAND CENTER-DSNY,1,LDV INC,133184
MOBILE COMMAND CENTER-DSNY,11,LDV INC,425130
MOBILE COMMAND CENTER-DSNY,12,LDV INC,12465
MOBILE COMMAND CENTER-DSNY,4,LDV INC,1009
MOBILE COMMAND CENTER-DSNY,5,LDV INC,28090
MOBILE COMMAND CENTER-DSNY,6,LDV INC,14295
MOBILE COMMAND CENTER-DSNY,7,LDV INC,2010
MOBILE COMMAND CENTER-DSNY,8,LDV INC,10912
LIQUID SALT BRINE - DSNY,3,TRIUS INC,4.42
"VEHICLE, ALL WHEEL DRIVE HYBRID SUV - NYPD",1,CITY WORLD ESTATE AUTO HOLDING,37661
"VEHICLE, ALL WHEEL DRIVE HYBRID SUV - NYPD",2,CITY WORLD ESTATE AUTO HOLDING,8043
"VEHICLE, ALL WHEEL DRIVE HYBRID SUV - NYPD",3,CITY WORLD ESTATE AUTO HOLDING,4334
"VEHICLE, ALL WHEEL DRIVE HYBRID SUV - NYPD",5,CITY WORLD ESTATE AUTO HOLDING,2533
"VEHICLE, ALL WHEEL DRIVE HYBRID SUV - NYPD",6,CITY WORLD ESTATE AUTO HOLDING,1903
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",1,ALL ISLAND EQUIPMENT CORP,63900
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",1,ALL ISLAND EQUIPMENT CORP,159750
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",14,ALL ISLAND EQUIPMENT CORP,4295
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",17,ALL ISLAND EQUIPMENT CORP,4595
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",19,ALL ISLAND EQUIPMENT CORP,4195
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",21,ALL ISLAND EQUIPMENT CORP,7395
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",23,ALL ISLAND EQUIPMENT CORP,19250
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",26,ALL ISLAND EQUIPMENT CORP,11500
"LOADER, SKID STEER WITH ATTACHMENTS - DSNY",30,ALL ISLAND EQUIPMENT CORP,8950
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",1,MACK TRUCKS INC,348687
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",10,MACK TRUCKS INC,976
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",1,MACK TRUCKS INC,1743435
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",13,MACK TRUCKS INC,1439
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",14,MACK TRUCKS INC,1335
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",23,MACK TRUCKS INC,1667
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",24,MACK TRUCKS INC,844
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",25,MACK TRUCKS INC,5887
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",26,MACK TRUCKS INC,11889
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",4,MACK TRUCKS INC,1047
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",6,MACK TRUCKS INC,44750
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",7,MACK TRUCKS INC,58692
"TRUCK, CNG POWERED, COLLECTION 25 C.Y. DSNY RE-AD",9,MACK TRUCKS INC,1006
MEDALS (NYPD),1,INTERNATIONAL INSIGNIA CORP,7885.84
MEDALS (NYPD),2,INTERNATIONAL INSIGNIA CORP,117.94
MEDALS (NYPD),3,INTERNATIONAL INSIGNIA CORP,1076.17
MEDALS (NYPD),3,METIS INC,847
MEDALS (NYPD),4,INTERNATIONAL INSIGNIA CORP,116.8
MEDALS (NYPD),6,INTERNATIONAL INSIGNIA CORP,746.17
MEDALS (NYPD),6,METIS INC,592
MEDALS (NYPD),8,INTERNATIONAL INSIGNIA CORP,356.08
MEDALS (NYPD),9,INTERNATIONAL INSIGNIA CORP,90.72
FIBER REINFORCED SIGN PANELS,14,BIG APPLE SIGN CORP,4.71
FIBER REINFORCED SIGN PANELS,15,JAMAICA HARDWARE & PAINTS INC,29.68
FIBER REINFORCED SIGN PANELS,15,MARISA INDUSTRIES INC,11.55
FIBER REINFORCED SIGN PANELS,16,ALLMAC SIGNS,30.6
FIBER REINFORCED SIGN PANELS,16,JAMAICA HARDWARE & PAINTS INC,79.6
FIBER REINFORCED SIGN PANELS,17,ALLMAC SIGNS,81.6
FIBER REINFORCED SIGN PANELS,17,BIG APPLE SIGN CORP,50.19
FIBER REINFORCED SIGN PANELS,17,JAMAICA HARDWARE & PAINTS INC,136.39
FIBER REINFORCED SIGN PANELS,17,MARISA INDUSTRIES INC,61.6
FIBER REINFORCED SIGN PANELS,18,BIG APPLE SIGN CORP,5.58
FIBER REINFORCED SIGN PANELS,19,BIG APPLE SIGN CORP,12.55
FIBER REINFORCED SIGN PANELS,2,BIG APPLE SIGN CORP,41.86
FIBER REINFORCED SIGN PANELS,2,JAMAICA HARDWARE & PAINTS INC,94.21
FIBER REINFORCED SIGN PANELS,2,MARISA INDUSTRIES INC,45.03
FIBER REINFORCED SIGN PANELS,20,JAMAICA HARDWARE & PAINTS INC,64.19
FIBER REINFORCED SIGN PANELS,21,ALLMAC SIGNS,94.2
FIBER REINFORCED SIGN PANELS,21,JAMAICA HARDWARE & PAINTS INC,256.78
FIBER REINFORCED SIGN PANELS,21,MARISA INDUSTRIES INC,64.18
FIBER REINFORCED SIGN PANELS,22,ALLMAC SIGNS,163.2
FIBER REINFORCED SIGN PANELS,22,BIG APPLE SIGN CORP,95.6
FIBER REINFORCED SIGN PANELS,23,BIG APPLE SIGN CORP,96.8
FIBER REINFORCED SIGN PANELS,23,JAMAICA HARDWARE & PAINTS INC,319.88
FIBER REINFORCED SIGN PANELS,3,JAMAICA HARDWARE & PAINTS INC,94.93
FIBER REINFORCED SIGN PANELS,5,BIG APPLE SIGN CORP,12.21
FIBER REINFORCED SIGN PANELS,5,JAMAICA HARDWARE & PAINTS INC,33.91
FIBER REINFORCED SIGN PANELS,6,ALLMAC SIGNS,73.2
FIBER REINFORCED SIGN PANELS,6,JAMAICA HARDWARE & PAINTS INC,141.28
FIBER REINFORCED SIGN PANELS,6,MARISA INDUSTRIES INC,50.64
FIBER REINFORCED SIGN PANELS,7,JAMAICA HARDWARE & PAINTS INC,70.64
FIBER REINFORCED SIGN PANELS,7,MARISA INDUSTRIES INC,33.76
FIBER REINFORCED SIGN PANELS,8,MARISA INDUSTRIES INC,25.32
FIBER REINFORCED SIGN PANELS,9,ALLMAC SIGNS,97.6
FIBER REINFORCED SIGN PANELS,9,BIG APPLE SIGN CORP,62.79
FIBER REINFORCED SIGN PANELS,9,MARISA INDUSTRIES INC,67.52
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",1,BERG FAMILY ENTERPRISES LLC,191690
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",1,GABRIELLI TRUCK SALES LTD,198395
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",10,BERG FAMILY ENTERPRISES LLC,192890
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",10,GABRIELLI TRUCK SALES LTD,199900
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",11,BERG FAMILY ENTERPRISES LLC,2083
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",12,BERG FAMILY ENTERPRISES LLC,100712
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",12,GABRIELLI TRUCK SALES LTD,102392
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",2,GABRIELLI TRUCK SALES LTD,10500
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",4,BERG FAMILY ENTERPRISES LLC,10266
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",5,BERG FAMILY ENTERPRISES LLC,26179
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",6,BERG FAMILY ENTERPRISES LLC,190290
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",6,GABRIELLI TRUCK SALES LTD,197900
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",6,BERG FAMILY ENTERPRISES LLC,190590
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",6,GABRIELLI TRUCK SALES LTD,198399
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",7,BERG FAMILY ENTERPRISES LLC,191990
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",8,BERG FAMILY ENTERPRISES LLC,191490
"VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",9,BERG FAMILY ENTERPRISES LLC,192690
POT PAN & UTENSIL WASHER - DOC,1,AUKEE TRADING CORPORATION,22287
POT PAN & UTENSIL WASHER - DOC,1,CHEFS DEPOT,185432.61
POT PAN & UTENSIL WASHER - DOC,1,DIAMOND POWER CONSULTANT GRP I,213500
POT PAN & UTENSIL WASHER - DOC,2,DIAMOND POWER CONSULTANT GRP I,199750
"WASTE BINS, ORGANIC COLLECTION (DSNY)",3,ORBIS CORPORATION,31.23
"WASTE BINS, ORGANIC COLLECTION (DSNY)",4,AUKEE TRADING CORPORATION,4.51
"WASTE BINS, ORGANIC COLLECTION (DSNY)",5,AUKEE TRADING CORPORATION,4.96
"WASTE BINS, ORGANIC COLLECTION (DSNY)",7,AUKEE TRADING CORPORATION,27.64
"WASTE BINS, ORGANIC COLLECTION (DSNY)",7,IPL INC,34.41
"WASTE BINS, ORGANIC COLLECTION (DSNY)",7,TOTER LLC,42.82
"WASTE BINS, ORGANIC COLLECTION (DSNY)",7,TOTER LLC,61.32
"WASTE BINS, ORGANIC COLLECTION (DSNY)",8,IPL INC,35.66
"WASTE BINS, ORGANIC COLLECTION (DSNY)",8,TOTER LLC,57.82
"WASTE BINS, ORGANIC COLLECTION (DSNY)",8,TOTER LLC,76.32
RUBBER EDGES & ACCESSORIES,4,LIMITED ENTERPRISE INC,654
RUBBER EDGES & ACCESSORIES,6,COOKSON ENTERPRISES LLC,5.54
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",1,CRANE CARRIER COMPANY,367627
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",10,CRANE CARRIER COMPANY,989.85
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",1,CRANE CARRIER COMPANY,1838135
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",11,CRANE CARRIER COMPANY,215.83
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",12,CRANE CARRIER COMPANY,1732.2
"TRUCKS, CNG POWERED, COLLECTION 25 C.Y. - DSNY",18,CRANE CARRIER COMPANY,1014.3
